ticker,company,marketCap,marketCapGroup,sector
GRC,Gorman-Rupp Company,970318300,Small,industrialgoods
AKBA,Akebia Therapeutics,965817200,Small,healthcare
ASTE,Astec Industries,964968800,Small,industrialgoods
OPB,Opus Bank,964420700,Small,financial
SVLKF,Silver Lake Resources,963429200,Small,basicmaterials
AMRC,Ameresco,959820800,Small,basicmaterials
EBSB,Meridian Interstate Bancorp,959202700,Small,financial
PHGUF,Pharming Group,959164000,Small,healthcare
AXDX,Accelerate Diagnostics,959019800,Small,healthcare
TILE,Interface,956903200,Small,industrialgoods
CMRE,Costamare,956100500,Small,services
LEYOF,Leyou Technologies Holdings,955327000,Small,industrialgoods
CNXM,CNX Midstream Partners,952868200,Small,basicmaterials
DBD,Diebold Nixdorf,952245600,Small,consumergoods
BNKL,Bionik Laboratories,950177500,Small,healthcare
AERI,Aerie Pharma,949580500,Small,healthcare
FARO,Faro Technologies,947299700,Small,consumergoods
PLCE,Children's Place,947124000,Small,services
CDXS,Codexis,947113800,Small,consumergoods
INTL,INTL FCStone,945543600,Small,financial
IGGGF,IGG,943973800,Small,technology
IMXCF,IMAX China Holding,941730300,Small,services
CTVIF,China Travel International Investment Hong Kong,941227100,Small,services
CNDT,Conduent,940716600,Small,services
HLTEF,Hilan,940322700,Small,technology
AC,Associated Capital Group,940036000,Small,financial
STOK,Stoke Therapeutics,939345300,Small,healthcare
MMNNF,Munters Group AB,937809400,Small,basicmaterials
AKS,AK Steel Holding,936686100,Small,basicmaterials
HTCTF,Hutchison Telecommunications Hong Kong Holdings,933941600,Small,services
DBVT,DBV Technologies SA - American,932314300,Small,healthcare
MRC,MRC Global,932009700,Small,services
CCS,Century Communities,930065500,Small,consumergoods
FVTI,Fortune Valley Treasures,929405000,Small,technology
ARQT,Arcutis Biotherapeutics,929098700,Small,healthcare
JBSS,John B Sanfilippo & Son,927174100,Small,consumergoods
UEDVF,CITIC Envirotech,926729200,Small,industrialgoods
GABC,German American Bancorp,926550500,Small,financial
DOCOF,DO & CO Aktiengesellschaft,925894400,Small,services
HNGR,Hanger Orthopedic,925235600,Small,services
STAR,istar Financial,925034500,Small,financial
BADFF,Badger Daylighting,925027900,Small,basicmaterials
SBOEY,Schoeller-Bleckmann Oilfield Equipment AG,924717200,Small,utilities
HOLI,Hollysys Automation,924439400,Small,consumergoods
UBA,Urstadt Biddle Properties,923760500,Small,financial
CHCT,Community Healthcare,923191000,Small,financial
XBIT,XBiotech,922716200,Small,healthcare
WLH,William Lyon,921384300,Small,consumergoods
UTL,Unitil,921093400,Small,utilities
OSW,OneSpaWorld Holdings,921048300,Small,unknownsector
BBAR,Banco BBVA Argentina,921032200,Small,financial
SEXHF,Sichuan Expressway Co,920170300,Small,utilities
PGTI,PGT,919294700,Small,industrialgoods
RNDOF,ROUND ONE,919266700,Small,services
SHI,Sinopec,919185000,Small,consumergoods
ATNI,ATN International,914925600,Small,technology
QUOT,Quotient Technology,914806900,Small,services
GOSS,Gossamer Bio,913965900,Small,healthcare
CEBTF,Citychamp Watch & Jewellery Group,913896900,Small,basicmaterials
IARE,InvenTrust Properties,910903800,Small,financial
GLUU,Glu Mobile,910433600,Small,technology
JFBHF,Jungfraubahnen Management AG,909788900,Small,utilities
EQX,Equinox Gold,908638400,Small,basicmaterials
TRCLF,transcosmos,908302500,Small,technology
DCHIF,Digital China Holdings,908010500,Small,services
SYX,Systemax,904497100,Small,services
SCSC,ScanSource,904305900,Small,services
AMPH,Amphastar Pharmaceuticals,904025900,Small,healthcare
PFBC,Preferred Bank,903345600,Small,financial
TIVO,TiVo,903128600,Small,technology
PLYA,Playa Hotels & Resorts,902870000,Small,services
JKS,JinkoSolar,902708700,Small,industrialgoods
FRHC,Freedom Holding,901371500,Small,unknownsector
NXGN,NextGen Healthcare,900830800,Small,technology
CANG,Cango,899523100,Small,technology
HFFG,HF Foods Group,898460100,Small,unknownsector
MBUU,Malibu Boats,896981000,Small,consumergoods
RDUS,Radius Health,896660200,Small,healthcare
MAG,MAG Silver,894668500,Small,basicmaterials
ROAD,Construction Partners,894047500,Small,industrialgoods
SYBT,Stock Yards Bancorp,893310100,Small,financial
VRTS,Virtus Investment Partners,893245900,Small,financial
OYIEF,Ocean Yield AS,892933500,Small,basicmaterials
CCF,Chase,890945000,Small,consumergoods
AGLY,Agiliti,890451000,Small,financial
TRWH,Twin River Worldwide Holdings,890071000,Small,services
KARBF,Karo Pharma AB,887651300,Small,healthcare
SGRY,Surgery Partners,886982300,Small,services
SLRC,Solar Capital,885368000,Small,financial
CZASF,China Zhengtong Auto Services Holdings,882799200,Small,industrialgoods
AUTLF,Austal,882522900,Small,basicmaterials
AGRO,Adecoagro SA,882312400,Small,consumergoods
GFF,Griffon,881889200,Small,industrialgoods
RGR,Sturm Ruger & Company,881418800,Small,consumergoods
KNSA,Kiniksa Pharmaceuticals,880297700,Small,healthcare
MCS,Marcus,879804800,Small,services
CMCO,Columbus Mckinnon,879252400,Small,industrialgoods
SXI,Standex International,875829400,Small,industrialgoods
PLAB,Photronics,872327700,Small,consumergoods
CLVLF,Clinuvel Pharmaceuticals,872091800,Small,healthcare
TWST,Twist Bioscience,871438200,Small,healthcare
WCHNF,West China Cement,869620800,Small,basicmaterials
TBI,Trueblue,868307000,Small,services
OKEPF,Okinawa Electric Power Co,868100600,Small,utilities
CARO,Carolina Financial,867398600,Small,financial
IRET,Investors Real Estate ate,866613900,Small,financial
SWN,Southwestern Energy,866075200,Small,basicmaterials
APOG,Apogee,865751300,Small,industrialgoods
CAAP,Corporacion America Airports SA,865719000,Small,industrialgoods
IIJIF,Internet Initiative Japan,865607000,Small,technology
MCHB,Mechanics Bank,865200000,Small,financial
SHXWF,Xinhua Winshare Publishing & Media Co,863688000,Small,services
PRSC,The Providence Service,863588000,Small,services
VNET,21Vianet Group,863319300,Small,technology
RREIF,Regal Real Estate Investment,863219000,Small,financial
CNVAF,Cnova,863025000,Small,services
RBCAA,Republic Bancorp,861510800,Small,financial
RC,Ready Capital,861085200,Small,financial
WAAS,Aquaventure Holdings,860862700,Small,utilities
OPRA,Opera,860383600,Small,technology
LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima,858276000,Small,basicmaterials
GSBD,Goldman Sachs BDC,858202400,Small,financial
FRTA,Forterra,857606200,Small,basicmaterials
SGMO,Sangamo Biosciences,856781800,Small,healthcare
ELF,e.l.f. Beauty,856482900,Small,consumergoods
CIR,Circor International,856329100,Small,industrialgoods
BSIG,BrightSphere Investment Group,855911500,Small,financial
HBBHF,HORNBACH Holding AG & Co,854678600,Small,industrialgoods
EVH,Evolent Health,854142700,Small,services
URYL,United Royale Holdings,851796000,Small,industrialgoods
KFRC,Kforce,849988100,Small,services
SVM,Silvercorp Metals,849927100,Small,basicmaterials
ACCO,ACCO Brands,849606100,Small,industrialgoods
RES,RPC,849420000,Small,basicmaterials
BANC,Banc of California,849375800,Small,financial
HSTM,HealthStream,848627400,Small,technology
ZMPLF,Zimplats Holdings,847111100,Small,basicmaterials
AAARF,Aluar Aluminio Argentino SAIC,846720000,Small,basicmaterials
MTSC,Mts Systems,845295100,Small,consumergoods
TCPC,BlackRock TCP Capital,845055100,Small,financial
WASH,Washington Bancorp,843494500,Small,financial
FPAC,Far Point Acquisition,842806200,Small,industrialgoods
CNOB,ConnectOne Bancorp,842780200,Small,financial
CARS,Cars,842536400,Small,technology
ELKMF,Gold Road Resources,840933400,Small,basicmaterials
BJSAF,Berjaya Sports Toto Bhd,840528000,Small,services
MALDF,Macau Legend Development,839567400,Small,services
OBNK,Origin Bancorp,837097600,Small,financial
PCFBF,Pacific Basin Shipping,834326700,Small,utilities
LBAI,Lakeland Bancorp,832964500,Small,financial
FSP,Franklin Street Properties,832112600,Small,financial
HRVSF,Harvest Health & Recreation,831888200,Small,healthcare
SHSMF,Shima Seiki Mfg,831655200,Small,basicmaterials
DHT,DHT Holdings,830938900,Small,services
IMMFF,IMF Bentham,830538600,Small,services
IMGN,ImmunoGen,830153500,Small,healthcare
BNHUF,Bonheur ASA,829372000,Small,utilities
ZUMZ,Zumiez,829050400,Small,services
OFIX,Orthofix,828702000,Small,healthcare
SA,Seabridge Gold,827689300,Small,basicmaterials
FI,Frank's International,827596000,Small,basicmaterials
EGRX,Eagle Pharmaceuticals,824841000,Small,healthcare
ATRO,Astronics,824633900,Small,consumergoods
FREQ,Frequency Therapeutics,823498800,Small,healthcare
PTNR,Partner Comms,822970600,Small,technology
ULIHF,The United Laboratories International Holdings,822510000,Small,healthcare
LIND,Lindblad Expeditions Holdings,822368000,Small,services
GSBC,Great Southern Bancorp,821148400,Small,financial
AMTB,Amerant Bancorp,820952000,Small,financial
ATEX,Anterix,820335400,Small,technology
FVRR,Fiverr International,819507800,Small,technology
ACLS,Axcelis Technologies,818630200,Small,consumergoods
CGBD,TCG BDC,818510300,Small,financial
NVEE,NV5 Holdings,818230400,Small,services
PCFBY,Pacific Basin Shipping,817759800,Small,industrialgoods
TIANF,Tianneng Power International,816879200,Small,basicmaterials
XENT,Intersect ENT,816868800,Small,healthcare
ARCH,Arch Coal,816178900,Small,basicmaterials
OBNNF,Osisko Mining,814970200,Small,basicmaterials
UVE,Universal Insurance Holdings,813681800,Small,financial
MRETF,Martinrea International,813373400,Small,industrialgoods
GBX,Greenbrier,813270200,Small,industrialgoods
KHTRF,Knight Therapeutics,811272000,Small,healthcare
GHG,Greentree Hospitality Group,810822100,Small,services
PHAT,Phathom Pharmaceuticals,809374500,Small,healthcare
ALPC,Alpha Investment,809220000,Small,financial
EOPSF,Electro Optic Systems Holdings,808507700,Small,technology
APRE,Aprea Therapeutics,808080000,Small,unknownsector
AGYS,Agilysys,808004800,Small,technology
CDEV,Centennial Resource Development,807510900,Small,basicmaterials
FBAK,First National Bank Alaska,806594000,Small,financial
EFC,Ellington Financial,805821100,Small,financial
CPF,Central Pacific Financial,805387800,Small,financial
HBM,Hudbay Minerals,804717800,Small,basicmaterials
ICHR,Ichor Holdings,804646200,Small,consumergoods
CLCMF,Sinch AB,803752800,Small,technology
BITGF,Biotage AB,801982100,Small,healthcare
CYTK,Cytokinetics,801151900,Small,healthcare
LFUGF,Li & Fung,801148300,Small,services
OSBHF,Oslo Bors VPS Holding ASA,799496800,Small,financial
CPNBF,Telefonica del Peru SA,797629900,Small,services
IFSPF,Interfor,797031000,Small,basicmaterials
CKH,SEACOR Holdings,796465100,Small,basicmaterials
CADNF,Cascades,796370200,Small,basicmaterials
TEN,Tenneco Automotive,795519300,Small,industrialgoods
MIESF,Mitsui E&S Holdings Co,795471500,Small,basicmaterials
CJREF,Corus Entertainment,795395200,Small,services
HSKA,Heska,794072300,Small,healthcare
VBHLF,Virgin Australia Holdings,793531100,Small,industrialgoods
NFBK,Northfield Bancorp,792209200,Small,financial
WLKP,Westlake Chemical PRN,791734500,Small,consumergoods
OCSL,Oaktree Specialty Lending,790791200,Small,financial
RMGGF,Resolute Mining,790384100,Small,unknownsector
GSHD,GooseHead Insurance,789647600,Small,financial
BLX,Banco Latinoamericano De Comercio,788793100,Small,financial
CPAC,Cementos Pacasmayo SAA,788394500,Small,basicmaterials
THR,Thermon Group Holdings,787006500,Small,industrialgoods
KDMN,Kadmon Holdings,786783600,Small,healthcare
DAVA,Endava,785763000,Small,technology
PNTG,Pennant Group,785285400,Small,healthcare
SBLK,Star Bulk Carriers,783778000,Small,services
XPER,Xperi,783468200,Small,consumergoods
SRI,Stoneridge,783423200,Small,industrialgoods
CLDT,Chatham Lodging,783178300,Small,financial
CODAF,Codan,782969600,Small,technology
AGM,Federal Agricultural,782888900,Small,financial
FORR,Forrester Research,782682700,Small,services
CMO,Capstead Mortgage,782391600,Small,financial
CTBI,Community Bancorp,782358200,Small,financial
MBI,MBIA,782297900,Small,financial
AUSDF,Perenti Global,780860300,Small,industrialgoods
NTGR,Netgear,779011400,Small,consumergoods
CARA,Cara Therapeutics,778605700,Small,healthcare
MTWTF,METAWATER Co,778563100,Small,basicmaterials
ABTX,Allegiance Bancshares,777846900,Small,financial
HBNC,Horizon Bancorp,777635000,Small,financial
DUO,Fangdd Network Group,776708400,Small,technology
GTHKF,Genting Hong Kong,776147800,Small,services
CASS,Cass Information Systems,775933000,Small,technology
MDXG,MiMedx Group,772678800,Small,healthcare
TRST,TrustCo Bank,772468300,Small,financial
SATOF,Sato Holdings,772036400,Small,technology
GTHX,G1 Therapeutics,771934300,Small,healthcare
BJRI,BJ's Restaurants,771681900,Small,services
RYTM,Rhythm Pharmaceuticals,770908300,Small,healthcare
FIXX,Homology Medicines,770172200,Small,healthcare
GCI,Gannett,769235100,Small,services
BMTC,Bryn Mawr Bank,769215700,Small,financial
QTRX,Quanterix,767611000,Small,healthcare
QEBR,Virtual Medical International,766299600,Small,consumergoods
PHPYF,Pushpay Holdings,766295900,Small,technology
GUORF,GL,766113600,Small,services
CERS,Cerus,764573600,Small,healthcare
DQ,Daqo New Energy,763403400,Small,consumergoods
KIDS,OrthoPediatrics,763018400,Small,healthcare
VCEL,Vericel,761826300,Small,healthcare
CTTQF,Costa Group Holdings,761504800,Small,consumergoods
FBM,Foundation Building Materials,760493100,Small,services
CRNC,Cerence,759990200,Small,technology
FFWM,First Foundation,759853700,Small,financial
RRC,Range Resources,759309500,Small,basicmaterials
MIK,Michaels Companies,757410600,Small,services
RMR,The RMR Group,756809000,Small,financial
ATRA,Atara Biotherapeutics,756489500,Small,healthcare
JOUT,Johnson Outdoors,756397300,Small,consumergoods
EUSHF,Eurocash SA,755474200,Small,services
DKL,Delek Logistics,755217800,Small,basicmaterials
TPIC,TPI Composites,754274200,Small,industrialgoods
ANIP,ANI Pharmaceuticals,754109400,Small,healthcare
ANDE,The Andersons,753712000,Small,consumergoods
EEX,Emerald Expositions Events,753459900,Small,services
BY,Byline Bancorp,751750000,Small,financial
HMST,HomeStreet,751607700,Small,financial
TOCOF,TOM Group,751539300,Small,unknownsector
CFNCF,Compagnie Financiere Tradition SA,751387700,Small,financial
HWGG,Ho Wah Genting Group,750042000,Small,technology
LOVV,Love International Group,750000000,Small,industrialgoods
FRDZF,Freedom Foods Group,749832700,Small,consumergoods
HYKUF,Hyakugo Bank,748833900,Small,financial
SNFRF,Sinofert Holdings,748105000,Small,industrialgoods
NBR,Nabors Industries,745002800,Small,basicmaterials
GLT,PH Glatfelter,744723100,Small,consumergoods
HIMX,Himax Technologies,743670700,Small,consumergoods
GTT,GTT Communications,743261100,Small,technology
SGH,Smart Global Holdings,743042900,Small,consumergoods
CIO,City Office REIT,742930100,Small,financial
CBTX,CBTX,742655400,Small,financial
PGINF,Prestige International,742521800,Small,services
UVSP,Univest Of Pennsylvania,741588800,Small,financial
LSDAF,Lassonde Industries,739241800,Small,consumergoods
EHMEF,goeasy,739196200,Small,financial
TTGT,TechTarget,737755400,Small,technology
ZIOP,Ziopharm Oncology,736792100,Small,healthcare
GUERF,Guerbet SA,733249400,Small,healthcare
SOIEF,Stolt-Nielsen,732338000,Small,utilities
NUPMF,New Pacific Metals,732334500,Small,basicmaterials
PGEN,Precigen,732073500,Small,healthcare
OPCH,Option Care Health,731973800,Small,services
CFSKF,Chofu Seisakusho Co,729531600,Small,basicmaterials
WINA,Winmark,729348600,Small,services
SEMUF,Siem Industries,729221400,Small,financial
BOTRF,China Everbright Water,727521800,Small,utilities
LASR,nLIGHT,725729900,Small,technology
AKRO,Akero Therapeutics,725398600,Small,healthcare
PACB,Pacific Biosciences,725381200,Small,healthcare
BXG,Bluegreen Vacations,725104000,Small,financial
GSAT,Globalstar,724083000,Small,technology
CAC,Camden National,724082500,Small,financial
CWBHF,Charlotte's Web Holdings,723414500,Small,healthcare
MWTCF,Manila Water Co,722694000,Small,utilities
LMAT,Lemaitre Vascular,722674600,Small,healthcare
PETQ,Petiq,722507000,Small,healthcare
SFRRF,Sandfire Resources NL,721017400,Small,basicmaterials
NNA,Navios Maritime Acquisition,720150500,Small,services
FIGM,Future International Group,720000000,Small,technology
CMTL,Comtech Telecommunications,717974300,Small,consumergoods
NXCLF,LIFULL Co,717788100,Small,services
PI,IMPINJ,717611000,Small,consumergoods
NEW,Puxin,717565200,Small,services
IMOS,ChipMOS Technologies,717422300,Small,consumergoods
EXPI,eXp World Holdings,717412100,Small,financial
BTU,Peabody Energy Comm,717288000,Small,basicmaterials
HMHC,Houghton Mifflin,716768200,Small,services
LOB,Live Oak Bancshares,716709300,Small,financial
RILY,B Riley Financial,716658900,Small,financial
CAL,Caleres,716253400,Small,consumergoods
OMER,Omeros,716158700,Small,healthcare
TRXPF,Torii Pharmaceutical Co,715876800,Small,healthcare
CRLBF,Cresco Labs,714745900,Small,healthcare
MERC,Mercer International,714710700,Small,consumergoods
AVRO,Avrobio,714113400,Small,healthcare
PRVB,Provention Bio,714093600,Small,healthcare
CRMT,America's Car-Mart,713406000,Small,services
OAS,Oasis Petroleum,713310400,Small,basicmaterials
TBBK,Bancorp,712331900,Small,financial
VCRA,Vocera,711898500,Small,consumergoods
LPG,Dorian LPG,710839900,Small,services
MGTX,Meiragtx Holdings,707302500,Small,healthcare
RTRX,Retrophin,707088700,Small,healthcare
CHYCF,Chiyoda,706982600,Small,industrialgoods
UEIC,Universal Electronics,706567400,Small,consumergoods
SPAQ,Spartan Energy Acquisition,705180000,Small,financial
CDSAF,Cydsa SAB de CV,705000000,Small,industrialgoods
GCPEF,GCL-Poly Energy Holdings,704829600,Small,industrialgoods
CLLS,Cellectis SA,702900800,Small,healthcare
CLVSF,CellaVision AB,702426700,Small,healthcare
CCHWF,Columbia Care,702312000,Small,healthcare
FLXN,Flexion Therapeutics,702038200,Small,healthcare
CMVLF,Cellectis SA,701627400,Small,healthcare
MCPNF,MMC Bhd,700363800,Small,industrialgoods
VECO,Veeco,700291000,Small,consumergoods
BGAIF,BioGaia AB,699539900,Small,healthcare
ACMR,ACM Research,697839600,Small,industrialgoods
HY,Hyster-Yale Materials Handling,697600000,Small,industrialgoods
